Timestamp,Date,Measure,EUROe,EURT,USDL,BRLA,USDV,USDGLO,NZDD,BEAN,TRYB,USDe,FDUSD,ZUSD,VCHF,DAI,aUSDT,USD0,QCAD,CNHT,USDD,USDz,sEUR,XIDR,AUSD,AUDD,sUSD,M,EURS,AUDF,PYUSD,AGEUR,USDM,BRZ,XSGD,USDT,GHO,BSC-BUSD,LUSD,1GBP,EURL,GUSD,MXNT,BUSD,GYEN,USDP,FRAX,USDC,BSC-USD,EURC,EURCV,IDRT
1615507200000,2021-03-12,Holding Addresses (Count),,15.00,,,,,,,966.00,,,7.00,,360096.00,,,117.00,36.00,,,265.00,,,,12083.00,,4247.00,,,,,,411.00,5722849.00,,158928.00,,,,5070.00,,24432.00,11.00,111079.00,1119.00,824945.00,84334.00,,,9383.00
1615593600000,2021-03-13,Holding Addresses (Count),,15.00,,,,,,,966.00,,,7.00,,360953.00,,,118.00,36.00,,,265.00,,,,12081.00,,4247.00,,,,,,416.00,5763414.00,,164013.00,,,,5099.00,,24487.00,11.00,111179.00,1116.00,828484.00,85946.00,,,9388.00
1615680000000,2021-03-14,Holding Addresses (Count),,15.00,,,,,,,969.00,,,7.00,,361890.00,,,118.00,36.00,,,267.00,,,,12089.00,,4248.00,,,,,,416.00,5785488.00,,168316.00,,,,5065.00,,24692.00,11.00,111119.00,1118.00,832144.00,89143.00,,,9388.00
1615766400000,2021-03-15,Holding Addresses (Count),,15.00,,,,,,,975.00,,,7.00,,363184.00,,,118.00,36.00,,,267.00,,,,12093.00,,4251.00,,,,,,422.00,5834590.00,,171239.00,,,,5076.00,,24343.00,12.00,111198.00,1122.00,837661.00,91383.00,,,9394.00
1615852800000,2021-03-16,Holding Addresses (Count),,15.00,,,,,,,980.00,,,7.00,,364024.00,,,115.00,36.00,,,266.00,,,,12100.00,,4250.00,,,,,,420.00,5873445.00,,174717.00,,,,5146.00,,24475.00,12.00,111294.00,1138.00,840696.00,93064.00,,,9397.00
1615939200000,2021-03-17,Holding Addresses (Count),,15.00,,,,,,,981.00,,,7.00,,364916.00,,,116.00,36.00,,,265.00,,,,12109.00,,4257.00,,,,,,423.00,5911416.00,,178600.00,,,,5157.00,,24723.00,12.00,111369.00,1146.00,844127.00,95367.00,,,9399.00
1616025600000,2021-03-18,Holding Addresses (Count),,15.00,,,,,,,986.00,,,7.00,,365983.00,,,116.00,36.00,,,267.00,,,,12116.00,,4262.00,,,,,,429.00,5780712.00,,183841.00,,,,5204.00,,24984.00,13.00,111448.00,1139.00,847180.00,97407.00,,,9402.00
1616112000000,2021-03-19,Holding Addresses (Count),,15.00,,,,,,,987.00,,,7.00,,366900.00,,,115.00,36.00,,,266.00,,,,12134.00,,4263.00,,,,,,432.00,5684480.00,,187193.00,,,,5211.00,,25205.00,15.00,111349.00,1141.00,850368.00,99101.00,,,9402.00
1616198400000,2021-03-20,Holding Addresses (Count),,15.00,,,,,,,988.00,,,7.00,,367352.00,,,115.00,36.00,,,268.00,,,,12154.00,,4265.00,,,,,,434.00,5703329.00,,192167.00,,,,5238.00,,25383.00,15.00,111401.00,1142.00,853523.00,100819.00,,,9407.00
1616284800000,2021-03-21,Holding Addresses (Count),,15.00,,,,,,,993.00,,,7.00,,368146.00,,,115.00,36.00,,,269.00,,,,12155.00,,4266.00,,,,,,438.00,5716195.00,,191973.00,,,,5220.00,,25533.00,15.00,111401.00,1154.00,857927.00,102124.00,,,9407.00
1616371200000,2021-03-22,Holding Addresses (Count),,15.00,,,,,,,995.00,,,7.00,,369084.00,,,115.00,36.00,,,267.00,,,,12163.00,,4263.00,,,,,,446.00,5759445.00,,195382.00,,,,5272.00,,25779.00,14.00,111410.00,1156.00,869513.00,104071.00,,,9409.00
1616457600000,2021-03-23,Holding Addresses (Count),,15.00,,,,,,,997.00,,,7.00,,369807.00,,,116.00,36.00,,,267.00,,,,12187.00,,4260.00,,,,,,447.00,5794217.00,,198022.00,,,,5304.00,,25988.00,14.00,111454.00,1161.00,871350.00,105861.00,,,9411.00
1616544000000,2021-03-24,Holding Addresses (Count),,15.00,,,,,,,1001.00,,,7.00,,370627.00,,,117.00,36.00,,,268.00,,,,12203.00,,4263.00,,,,,,450.00,5788161.00,,202056.00,,,,5322.00,,26203.00,14.00,111483.00,1166.00,877978.00,108355.00,,,9412.00
1616630400000,2021-03-25,Holding Addresses (Count),,15.00,,,,,,,1005.00,,,7.00,,371589.00,,,118.00,36.00,,,268.00,,,,12217.00,,4262.00,,,,,,454.00,5812383.00,,205313.00,,,,5344.00,,26462.00,15.00,111520.00,1179.00,877459.00,110463.00,,,9414.00
1616716800000,2021-03-26,Holding Addresses (Count),,15.00,,,,,,,1006.00,,,7.00,,372218.00,,,118.00,36.00,,,269.00,,,,12219.00,,4268.00,,,,,,457.00,5846676.00,,209027.00,,,,5384.00,,26592.00,16.00,111550.00,1179.00,880823.00,112816.00,,,9407.00
1616803200000,2021-03-27,Holding Addresses (Count),,15.00,,,,,,,1007.00,,,7.00,,372807.00,,,119.00,36.00,,,269.00,,,,12217.00,,4270.00,,,,,,461.00,5879054.00,,212940.00,,,,5375.00,,26796.00,16.00,111551.00,1185.00,884762.00,114274.00,,,9414.00
1616889600000,2021-03-28,Holding Addresses (Count),,15.00,,,,,,,1009.00,,,7.00,,373266.00,,,119.00,36.00,,,271.00,,,,12221.00,,4268.00,,,,,,467.00,5915744.00,,217108.00,,,,5387.00,,27043.00,16.00,111567.00,1188.00,887115.00,116499.00,,,9409.00
1616976000000,2021-03-29,Holding Addresses (Count),,15.00,,,,,,,1015.00,,,7.00,,374044.00,,,120.00,36.00,,,271.00,,,,12219.00,,4273.00,,,,,,474.00,5963505.00,,220480.00,,,,5354.00,,27273.00,15.00,111633.00,1190.00,886897.00,118597.00,,,9412.00
1617062400000,2021-03-30,Holding Addresses (Count),,15.00,,,,,,,1017.00,,,7.00,,374863.00,,,119.00,36.00,,,272.00,,,,12252.00,,4273.00,,,,,,473.00,6029592.00,,224906.00,,,,5343.00,,27450.00,15.00,111707.00,1194.00,892331.00,120857.00,,,9416.00
1617148800000,2021-03-31,Holding Addresses (Count),,15.00,,,,,,,1020.00,,,7.00,,375680.00,,,121.00,36.00,,,271.00,,,,12328.00,,4261.00,,,,,,472.00,6076672.00,,229921.00,,,,5400.00,,27606.00,15.00,111760.00,1198.00,897392.00,125327.00,,,9418.00
1617235200000,2021-04-01,Holding Addresses (Count),,15.00,,,,,,,1042.00,,,7.00,,376617.00,,,120.00,36.00,,,271.00,,,,12360.00,,4259.00,,,,,,476.00,6107062.00,,234231.00,,,,5424.00,,27823.00,15.00,111835.00,1200.00,906975.00,128508.00,,,9422.00
1617321600000,2021-04-02,Holding Addresses (Count),,15.00,,,,,,,1047.00,,,7.00,,377173.00,,,120.00,36.00,,,272.00,,,,12363.00,,4262.00,,,,,,477.00,6121754.00,,240529.00,,,,5415.00,,27950.00,15.00,111880.00,1206.00,902729.00,131785.00,,,9425.00
1617408000000,2021-04-03,Holding Addresses (Count),,15.00,,,,,,,1047.00,,,7.00,,377862.00,,,122.00,36.00,,,272.00,,,,12364.00,,4260.00,,,,,,479.00,6147133.00,,244428.00,,,,5426.00,,28150.00,15.00,111925.00,1212.00,908463.00,134296.00,,,9433.00
1617494400000,2021-04-04,Holding Addresses (Count),,15.00,,,,,,,1047.00,,,7.00,,378513.00,,,122.00,36.00,,,273.00,,,,12374.00,,4262.00,,,,,,481.00,6141033.00,,248498.00,,,,5415.00,,28392.00,15.00,111939.00,1214.00,911918.00,136975.00,,,9441.00
1617580800000,2021-04-05,Holding Addresses (Count),,15.00,,,,,,,1043.00,,,6.00,,379395.00,,,122.00,36.00,,,272.00,,,,12390.00,,4267.00,,,,,,442.00,6195533.00,,253742.00,151.00,,,5487.00,,28726.00,14.00,112007.00,1219.00,918140.00,140403.00,,,9449.00
1617667200000,2021-04-06,Holding Addresses (Count),,15.00,,,,,,,1047.00,,,6.00,,379191.00,,,122.00,36.00,,,272.00,,,,12398.00,,4269.00,,,,,,449.00,6223735.00,,262210.00,281.00,,,5487.00,,28837.00,15.00,112072.00,1219.00,922008.00,145927.00,,,9456.00
1617753600000,2021-04-07,Holding Addresses (Count),,15.00,,,,,,,1049.00,,,7.00,,380144.00,,,122.00,36.00,,,272.00,,,,12430.00,,4276.00,,,,,,455.00,6259894.00,,267019.00,370.00,,,5569.00,,29045.00,16.00,112092.00,1223.00,926596.00,147207.00,,,9464.00
1617840000000,2021-04-08,Holding Addresses (Count),,15.00,,,,,,,1050.00,,,6.00,,381501.00,,,123.00,36.00,,,272.00,,,,12432.00,,4274.00,,,,,,463.00,6294981.00,,274508.00,436.00,,,5642.00,,29192.00,15.00,112098.00,1220.00,931711.00,154400.00,,,9463.00
1617926400000,2021-04-09,Holding Addresses (Count),,15.00,,,,,,,1046.00,,,6.00,,382295.00,,,125.00,36.00,,,272.00,,,,12440.00,,4282.00,,,,,,467.00,6358262.00,,277321.00,461.00,,,5719.00,,29374.00,15.00,112141.00,1229.00,936722.00,157168.00,,,9464.00
1618012800000,2021-04-10,Holding Addresses (Count),,15.00,,,,,,,1048.00,,,6.00,,382517.00,,,123.00,36.00,,,273.00,,,,12424.00,,4281.00,,,,,,470.00,6419573.00,,282818.00,504.00,,,5724.00,,29598.00,15.00,112171.00,1228.00,943092.00,161622.00,,,9464.00
1618099200000,2021-04-11,Holding Addresses (Count),,15.00,,,,,,,1049.00,,,6.00,,383209.00,,,123.00,36.00,,,274.00,,,,12425.00,,4280.00,,,,,,476.00,6457755.00,,287517.00,551.00,,,5746.00,,29779.00,15.00,112195.00,1230.00,952022.00,165556.00,,,9468.00
1618185600000,2021-04-12,Holding Addresses (Count),,15.00,,,,,,,1051.00,,,6.00,,383915.00,,,124.00,36.00,,,274.00,,,,12433.00,,4283.00,,,,,,483.00,6489909.00,,296210.00,592.00,,,5821.00,,30208.00,15.00,112284.00,1388.00,968506.00,172033.00,,,9472.00
1618272000000,2021-04-13,Holding Addresses (Count),,15.00,,,,,,,1055.00,,,6.00,,384846.00,,,125.00,36.00,,,272.00,,,,12432.00,,4286.00,,,,,,484.00,6557077.00,,292133.00,637.00,,,5871.00,,30616.00,15.00,112350.00,1392.00,984199.00,166150.00,,,9475.00
1618358400000,2021-04-14,Holding Addresses (Count),,15.00,,,,,,,1061.00,,,6.00,,385988.00,,,126.00,36.00,,,272.00,,,,12467.00,,4293.00,,,,,,486.00,6585716.00,,294848.00,701.00,,,5924.00,,30907.00,15.00,112431.00,1394.00,993170.00,167831.00,,,9478.00
1618444800000,2021-04-15,Holding Addresses (Count),,15.00,,,,,,,1064.00,,,6.00,,386918.00,,,127.00,36.00,,,271.00,,,,12471.00,,4295.00,,,,,,488.00,6654929.00,,299843.00,770.00,,,5969.00,,31203.00,15.00,112491.00,1398.00,998313.00,171580.00,,,9475.00
1618531200000,2021-04-16,Holding Addresses (Count),,15.00,,,,,,,1066.00,,,6.00,,388042.00,,,129.00,36.00,,,271.00,,,,12477.00,,4299.00,,,,,,496.00,6708544.00,,303813.00,813.00,,,6039.00,,31580.00,15.00,112610.00,1401.00,999847.00,176425.00,,,9475.00
1618617600000,2021-04-17,Holding Addresses (Count),,15.00,,,,,,,1066.00,,,6.00,,388838.00,,,129.00,36.00,,,271.00,,,,12491.00,,4302.00,,,,,,498.00,6769024.00,,311429.00,849.00,,,6016.00,,31853.00,15.00,112684.00,1405.00,1001836.00,182732.00,,,9475.00
1618704000000,2021-04-18,Holding Addresses (Count),,15.00,,,,,,,1069.00,,,6.00,,389955.00,,,130.00,36.00,,,271.00,,,,12499.00,,4310.00,,,,,,504.00,6805701.00,,312744.00,922.00,,,6001.00,,32179.00,15.00,112813.00,1404.00,1006135.00,184034.00,,,9484.00
1618790400000,2021-04-19,Holding Addresses (Count),,15.00,,,,,,,1069.00,,,6.00,,391292.00,,,129.00,36.00,,,270.00,,,,12510.00,,4312.00,,,,,,508.00,6882432.00,,325708.00,954.00,,,6090.00,,32457.00,15.00,112885.00,1405.00,1013643.00,192986.00,,,9492.00
1618876800000,2021-04-20,Holding Addresses (Count),,15.00,,,,,,,1070.00,,,6.00,,392751.00,,,130.00,36.00,,,270.00,,,,12496.00,,4315.00,,,,,,514.00,6995403.00,,345011.00,988.00,,,6082.00,,33273.00,16.00,112933.00,1404.00,1029343.00,210954.00,,,9486.00
1618963200000,2021-04-21,Holding Addresses (Count),,15.00,,,,,,,1071.00,,,6.00,,394060.00,,,130.00,36.00,,,269.00,,,,12502.00,,4307.00,,,,,,519.00,7014423.00,,364517.00,1036.00,,,6004.00,,33925.00,16.00,112970.00,1403.00,1035879.00,227590.00,,,9490.00
1619049600000,2021-04-22,Holding Addresses (Count),,15.00,,,,,,,1074.00,,,6.00,,394789.00,,,130.00,36.00,,,271.00,,,,12499.00,,4308.00,,,,,,522.00,7061944.00,,365977.00,1097.00,,,5919.00,,34252.00,16.00,113009.00,1404.00,1043388.00,233741.00,,,9498.00
1619136000000,2021-04-23,Holding Addresses (Count),,15.00,,,,,,,1078.00,,,6.00,,395870.00,,,130.00,36.00,,,270.00,,,,12507.00,,4308.00,,,,,,527.00,7091047.00,,370153.00,1154.00,,,5796.00,,34526.00,16.00,113130.00,1404.00,1045125.00,238027.00,,,9492.00
1619222400000,2021-04-24,Holding Addresses (Count),,15.00,,,,,,,747.00,,,6.00,,396414.00,,,130.00,36.00,,,270.00,,,,12512.00,,4307.00,,,,,,525.00,7115610.00,,376074.00,1243.00,,,5762.00,,34706.00,16.00,113093.00,1413.00,1049047.00,242486.00,,,9488.00
1619308800000,2021-04-25,Holding Addresses (Count),,15.00,,,,,,,767.00,,,6.00,,396980.00,,,133.00,36.00,,,273.00,,,,12527.00,,4302.00,,,,,,526.00,7123756.00,,381824.00,1290.00,,,5768.00,,34773.00,16.00,113081.00,1411.00,1050956.00,246485.00,,,9488.00
1619395200000,2021-04-26,Holding Addresses (Count),,15.00,,,,,,,776.00,,,6.00,,398183.00,,,132.00,36.00,,,278.00,,,,12542.00,,4305.00,,,,,,532.00,7155535.00,,389468.00,1368.00,,,5674.00,,35228.00,16.00,113112.00,1410.00,1060747.00,250828.00,,,9495.00
1619481600000,2021-04-27,Holding Addresses (Count),,15.00,,,,,,,777.00,,,6.00,,399392.00,,,132.00,36.00,,,285.00,,,,12538.00,,4303.00,,,,,,535.00,7195672.00,,400757.00,1431.00,,,5626.00,,35618.00,16.00,112952.00,1407.00,1071037.00,257443.00,,,9499.00
1619568000000,2021-04-28,Holding Addresses (Count),,15.00,,,,,,,473.00,,,6.00,,400780.00,,,134.00,36.00,,,288.00,,,,12586.00,,4305.00,,,,,,525.00,7233678.00,,407118.00,1473.00,,,5638.00,,35971.00,16.00,112919.00,1412.00,1087802.00,263640.00,,,9498.00
1619654400000,2021-04-29,Holding Addresses (Count),,15.00,,,,,,,474.00,,,6.00,,401053.00,,,135.00,36.00,,,294.00,,,,12615.00,,4314.00,,,,,,525.00,7254660.00,,413112.00,1503.00,,,5652.00,,36361.00,17.00,112783.00,1411.00,1105134.00,265882.00,,,9498.00
1619740800000,2021-04-30,Holding Addresses (Count),,15.00,,,,,,,476.00,,,6.00,,401899.00,,,135.00,36.00,,,298.00,,,,12645.00,,4320.00,,,,,,527.00,7294737.00,,421676.00,1542.00,,,5619.00,,36629.00,15.00,112845.00,1420.00,1134629.00,271160.00,,,9508.00
1619827200000,2021-05-01,Holding Addresses (Count),,15.00,,,,,,,477.00,,,6.00,,402354.00,,,136.00,36.00,,,300.00,,,,12660.00,,4315.00,,,,,,528.00,7319427.00,,434496.00,1618.00,,,5622.00,,36847.00,15.00,112847.00,1430.00,1129843.00,278005.00,,,9495.00
1619913600000,2021-05-02,Holding Addresses (Count),,15.00,,,,,,,478.00,,,6.00,,403094.00,,,136.00,36.00,,,300.00,,,,12663.00,,4317.00,,,,,,527.00,7346922.00,,444592.00,1683.00,,,5631.00,,37263.00,15.00,112803.00,1431.00,1131263.00,282824.00,,,9493.00
1620000000000,2021-05-03,Holding Addresses (Count),,15.00,,,,,,,479.00,,,6.00,,404338.00,,,136.00,36.00,,,307.00,,,,12675.00,,4325.00,,,,,,528.00,7395610.00,,463786.00,1725.00,,,5685.00,,37659.00,15.00,112761.00,1436.00,1138616.00,293126.00,,,9494.00
1620086400000,2021-05-04,Holding Addresses (Count),,15.00,,,,,,,483.00,,,6.00,,405863.00,,,136.00,36.00,,,311.00,,,,12683.00,,4324.00,,,,,,528.00,7433783.00,,474087.00,1776.00,,,5720.00,,38215.00,15.00,112849.00,1441.00,1145418.00,298678.00,,,9500.00
1620172800000,2021-05-05,Holding Addresses (Count),,15.00,,,,,,,506.00,,,6.00,,406911.00,,,135.00,36.00,,,311.00,,,,12734.00,,4314.00,,,,,,537.00,7476406.00,,482084.00,1816.00,,,5750.00,,38571.00,15.00,112884.00,1435.00,1149445.00,304852.00,,,9499.00
1620259200000,2021-05-06,Holding Addresses (Count),,15.00,,,,,,,511.00,,,6.00,,408269.00,,,135.00,36.00,,,312.00,,,,12746.00,,4313.00,,,,,,544.00,7518182.00,,493470.00,1842.00,,,5763.00,,39050.00,15.00,112970.00,1447.00,1153533.00,314351.00,,,9501.00
1620345600000,2021-05-07,Holding Addresses (Count),,15.00,,,,,,,513.00,,,7.00,,409437.00,,,135.00,36.00,,,311.00,,,,12788.00,,4313.00,,,,,,547.00,7574042.00,,501146.00,1862.00,,,5835.00,,39695.00,15.00,113026.00,1454.00,1162610.00,324901.00,,,9493.00
1620432000000,2021-05-08,Holding Addresses (Count),,15.00,,,,,,,514.00,,,8.00,,411561.00,,,135.00,36.00,,,311.00,,,,12795.00,,4314.00,,,,,,550.00,7717940.00,,513255.00,1886.00,,,5791.00,,40611.00,15.00,113077.00,1456.00,1168847.00,345230.00,,,9504.00
1620518400000,2021-05-09,Holding Addresses (Count),,15.00,,,,,,,516.00,,,8.00,,413028.00,,,137.00,36.00,,,311.00,,,,12791.00,,4317.00,,,,,,553.00,7827997.00,,531386.00,1915.00,,,5829.00,,41448.00,15.00,113126.00,1455.00,1170273.00,368305.00,,,9511.00
1620604800000,2021-05-10,Holding Addresses (Count),,15.00,,,,,,,516.00,,,8.00,,414960.00,,,138.00,36.00,,,311.00,,,,12799.00,,4320.00,,,,,,556.00,8070298.00,,546464.00,1932.00,,,5986.00,,42819.00,15.00,113220.00,1457.00,1183554.00,397438.00,,,9517.00
1620691200000,2021-05-11,Holding Addresses (Count),,15.00,,,,,,,522.00,,,8.00,,416654.00,,,138.00,36.00,,,311.00,,,,12802.00,,4323.00,,,,,,557.00,8275405.00,,560574.00,1939.00,,,6037.00,,43878.00,16.00,113335.00,1459.00,1196701.00,426335.00,,,9522.00
1620777600000,2021-05-12,Holding Addresses (Count),,15.00,,,,,,,523.00,,,8.00,,417856.00,,,139.00,36.00,,,310.00,,,,12821.00,,4325.00,,,,,,558.00,8412282.00,,576397.00,1950.00,,,6109.00,,44509.00,382.00,113438.00,1459.00,1209954.00,454479.00,,,9523.00
1620864000000,2021-05-13,Holding Addresses (Count),,15.00,,,,,,,524.00,,,8.00,,418386.00,,,140.00,36.00,,,312.00,,,,12826.00,,4318.00,,,,,,565.00,8462012.00,,583226.00,1971.00,,,6137.00,,44838.00,404.00,113484.00,1457.00,1212368.00,469724.00,,,9526.00
1620950400000,2021-05-14,Holding Addresses (Count),,15.00,,,,,,,526.00,,,8.00,,419045.00,,,141.00,36.00,,,316.00,,,,12842.00,,4323.00,,,,,,568.00,8524395.00,,584848.00,1998.00,,,6164.00,,45227.00,453.00,113557.00,1460.00,1215705.00,480714.00,,,9530.00
1621036800000,2021-05-15,Holding Addresses (Count),,15.00,,,,,,,528.00,,,8.00,,419843.00,,,142.00,36.00,,,316.00,,,,12859.00,,4321.00,,,,,,571.00,8568633.00,,590608.00,2011.00,,,6116.00,,45618.00,511.00,113543.00,1462.00,1218525.00,496332.00,,,9533.00
1621123200000,2021-05-16,Holding Addresses (Count),,15.00,,,,,,,529.00,,,8.00,,420570.00,,,143.00,36.00,,,317.00,,,,12870.00,,4318.00,,,,,,574.00,8614240.00,,595836.00,2043.00,,,6126.00,,45987.00,529.00,113546.00,1460.00,1224879.00,507726.00,,,9534.00
1621209600000,2021-05-17,Holding Addresses (Count),,15.00,,,,,,,531.00,,,8.00,,421553.00,,,143.00,36.00,,,316.00,,,,12879.00,,4323.00,,,,,,549.00,8642619.00,,604923.00,2074.00,,,6184.00,,46358.00,534.00,113705.00,1460.00,1234503.00,518289.00,,,9535.00
1621296000000,2021-05-18,Holding Addresses (Count),,15.00,,,,,,,456.00,,,8.00,,422369.00,,,143.00,36.00,,,320.00,,,,12925.00,,4326.00,,,,,,556.00,8691676.00,,612164.00,2100.00,,,6150.00,,46765.00,544.00,113746.00,1465.00,1247507.00,528208.00,,,9541.00
1621382400000,2021-05-19,Holding Addresses (Count),,15.00,,,,,,,460.00,,,8.00,,423357.00,,,143.00,36.00,,,319.00,,,,12970.00,,4340.00,,,,,,565.00,8751764.00,,619831.00,2164.00,,,6181.00,,47211.00,549.00,114032.00,1470.00,1241896.00,541568.00,,,9548.00
1621468800000,2021-05-20,Holding Addresses (Count),,15.00,,,,,,,460.00,,,8.00,,423880.00,,,144.00,36.00,,,317.00,,,,13013.00,,4346.00,,,,,,568.00,8777447.00,,628770.00,2183.00,,,6166.00,,47468.00,552.00,114034.00,1479.00,1244950.00,552945.00,,,9552.00
1621555200000,2021-05-21,Holding Addresses (Count),,15.00,,,,,,,463.00,,,8.00,,424893.00,,,146.00,36.00,,,317.00,,,,13075.00,,4349.00,,,,,,573.00,8815066.00,,634670.00,2201.00,,,6158.00,,47726.00,555.00,114055.00,1476.00,1262515.00,562885.00,,,9555.00
1621641600000,2021-05-22,Holding Addresses (Count),,15.00,,,,,,,463.00,,,8.00,,425328.00,,,147.00,36.00,,,319.00,,,,13096.00,,4349.00,,,,,,578.00,8823311.00,,639969.00,2248.00,,,6136.00,,47993.00,557.00,114059.00,1481.00,1256821.00,569621.00,,,9560.00
1621728000000,2021-05-23,Holding Addresses (Count),,15.00,,,,,,,465.00,,,8.00,,426280.00,,,147.00,36.00,,,318.00,,,,13106.00,,4363.00,,,,,,580.00,8850650.00,,646718.00,2279.00,,,6121.00,,48241.00,561.00,114150.00,1479.00,1255505.00,575125.00,,,9560.00
1621814400000,2021-05-24,Holding Addresses (Count),,15.00,,,,,,,467.00,,,8.00,,426793.00,,,147.00,36.00,,,318.00,,,,13101.00,,4335.00,,,,,,584.00,8723760.00,,649203.00,2308.00,,,6149.00,,48588.00,564.00,114204.00,1484.00,1258649.00,576991.00,,,9564.00
1621900800000,2021-05-25,Holding Addresses (Count),,15.00,,,,,,,468.00,,,8.00,,426839.00,,,147.00,36.00,,,323.00,,,,13108.00,,4336.00,,,,,,591.00,8744399.00,,658041.00,2331.00,,,6138.00,,48799.00,561.00,114190.00,1482.00,1259696.00,583463.00,,,9564.00
1621987200000,2021-05-26,Holding Addresses (Count),,15.00,,,,,,,477.00,,,9.00,,427516.00,,,148.00,36.00,,,323.00,,,,13168.00,,4339.00,,,,,,595.00,8775702.00,,665286.00,2371.00,,,6085.00,,49001.00,559.00,114197.00,1479.00,1263458.00,591475.00,,,9567.00
1622073600000,2021-05-27,Holding Addresses (Count),,15.00,,,,,,,485.00,,,8.00,,427608.00,,,148.00,36.00,,,323.00,,,,13181.00,,4335.00,,,,,,596.00,8798050.00,,672161.00,2398.00,,,6105.00,,49231.00,555.00,114213.00,1478.00,1264179.00,599462.00,,,9575.00
1622160000000,2021-05-28,Holding Addresses (Count),,15.00,,,,,,,487.00,,,9.00,,428295.00,,,148.00,36.00,,,326.00,,,,13216.00,,4329.00,,,,,,595.00,8816433.00,,680007.00,2434.00,,,6147.00,,49311.00,553.00,114256.00,1478.00,1267730.00,607886.00,,,9576.00
1622246400000,2021-05-29,Holding Addresses (Count),,15.00,,,,,,,489.00,,,9.00,,428117.00,,,148.00,36.00,,,326.00,,,,13241.00,,4333.00,,,,,,595.00,8642962.00,,685612.00,2425.00,,,6136.00,,49518.00,552.00,114242.00,1484.00,1266664.00,614622.00,,,9576.00
1622332800000,2021-05-30,Holding Addresses (Count),,15.00,,,,,,,489.00,,,9.00,,427679.00,,,149.00,36.00,,,328.00,,,,13250.00,,4335.00,,,,,,600.00,8300917.00,,690271.00,2454.00,,,6146.00,,49678.00,552.00,114229.00,1491.00,1268507.00,620508.00,,,9576.00
1622419200000,2021-05-31,Holding Addresses (Count),,15.00,,,,,,,493.00,,,9.00,,426001.00,,,149.00,36.00,,,331.00,,,,13271.00,,4345.00,,,,,,603.00,8306266.00,,705552.00,2469.00,,,6156.00,,50021.00,551.00,114233.00,1490.00,1272105.00,627188.00,,,9577.00
1622505600000,2021-06-01,Holding Addresses (Count),,15.00,,,,,,,494.00,,,9.00,,424063.00,,,149.00,36.00,,,328.00,,,,13277.00,,4360.00,,,,,,603.00,8299170.00,,719080.00,2491.00,,,6161.00,,50409.00,550.00,114246.00,1487.00,1273492.00,635256.00,,,9578.00
1622592000000,2021-06-02,Holding Addresses (Count),,15.00,,,,,,,500.00,,,10.00,,421509.00,,,149.00,36.00,,,334.00,,,,13298.00,,4361.00,,,,,,604.00,8298404.00,,731713.00,2520.00,,,6200.00,,50644.00,554.00,114238.00,1487.00,1274188.00,643752.00,,,9576.00
1622678400000,2021-06-03,Holding Addresses (Count),,15.00,,,,,,,504.00,,,10.00,,417363.00,,,149.00,36.00,,,341.00,,,,13307.00,,4367.00,,,,,,619.00,8291673.00,,742991.00,2537.00,,,6234.00,,50953.00,557.00,114276.00,1493.00,1277970.00,645533.00,,,9573.00
1622764800000,2021-06-04,Holding Addresses (Count),,15.00,,,,,,,505.00,,,11.00,,417744.00,,,149.00,36.00,,,344.00,,,,13315.00,,4335.00,,,,,,620.00,8276390.00,,753899.00,2548.00,,,6263.00,,51215.00,557.00,114276.00,1497.00,1279824.00,654576.00,,,9575.00
1622851200000,2021-06-05,Holding Addresses (Count),,15.00,,,,,,,504.00,,,10.00,,417547.00,,,150.00,36.00,,,345.00,,,,13333.00,,4339.00,,,,,,625.00,8257766.00,,762687.00,2559.00,,,6250.00,,51263.00,557.00,114164.00,1503.00,1282361.00,662639.00,,,9559.00
1622937600000,2021-06-06,Holding Addresses (Count),,15.00,,,,,,,448.00,,,11.00,,416343.00,,,152.00,36.00,,,345.00,,,,13348.00,,4344.00,,,,,,627.00,8252278.00,,754592.00,2593.00,,,6264.00,,51448.00,559.00,114021.00,1502.00,1281367.00,652929.00,,,9558.00
1623024000000,2021-06-07,Holding Addresses (Count),,15.00,,,,,,,451.00,,,11.00,,416051.00,,,152.00,36.00,,,349.00,,,,13369.00,,4358.00,,,,,,636.00,8246602.00,,763123.00,2604.00,,,6303.00,,51566.00,572.00,114051.00,1507.00,1283536.00,650527.00,,,9559.00
1623110400000,2021-06-08,Holding Addresses (Count),,15.00,,,,,,,452.00,,,11.00,,416720.00,,,152.00,36.00,,,349.00,,,,13410.00,,4358.00,,,,,,637.00,8252286.00,,769015.00,2617.00,,,6326.00,,51836.00,571.00,114087.00,1506.00,1286453.00,656586.00,,,9560.00
1623196800000,2021-06-09,Holding Addresses (Count),,17.00,,,,,,,460.00,,,12.00,,417154.00,,,152.00,36.00,,,349.00,,,,13421.00,,4378.00,,,,,,656.00,8254895.00,,774113.00,2631.00,,,6362.00,,52003.00,571.00,114082.00,1511.00,1287699.00,661490.00,,,9561.00
1623283200000,2021-06-10,Holding Addresses (Count),,17.00,,,,,,,460.00,,,12.00,,417179.00,,,152.00,36.00,,,355.00,,,,13433.00,,4382.00,,,,,,664.00,8252795.00,,780625.00,2640.00,,,6365.00,,52316.00,567.00,114099.00,1529.00,1289608.00,668804.00,,,9561.00
